3.96,-0.336332
3.97,-0.357868
3.98,-0.377555
3.99,-0.395159
4,-0.410467
4.01,-0.423288
4.02,-0.43346
4.03,-0.440844
4.04,-0.445333
4.05,-0.44685
4.06,-0.445347
4.07,-0.440811
4.08,-0.433258
4.09,-0.422739
4.1,-0.409334
4.11,-0.393155
4.12,-0.374341
4.13,-0.353063
4.14,-0.329512
4.15,-0.303908
4.16,-0.27649
4.17,-0.247514
4.18,-0.217255
4.19,-0.185997
4.2,-0.154035
4.21,-0.121671
4.22,-0.0892067
4.23,-0.0569454
4.24,-0.025185
4.25,0.00578438
4.26,0.0356831
4.27,0.064246
4.28,0.0912246
4.29,0.116391
4.3,0.139538
4.31,0.160485
4.32,0.179077
4.33,0.195187
4.34,0.208719
4.35,0.219605
4.36,0.227812
4.37,0.233334
4.38,0.236201
4.39,0.23647
4.4,0.234231
4.41,0.229601
4.42,0.222725
4.43,0.213775
4.44,0.202944
4.45,0.190446
4.46,0.176517
4.47,0.161405
4.48,0.145371
4.49,0.128686
4.5,0.111626
4.51,0.0944716
4.52,0.0775005
4.53,0.0609873
4.54,0.0451987
4.55,0.030391
4.56,0.0168064
4.57,0.00467045
4.58,-0.00581073
4.59,-0.0144532
4.6,-0.0210971
4.61,-0.0256089
4.62,-0.0278831
4.63,-0.027843
4.64,-0.0254425
4.65,-0.0206659
4.66,-0.0135287
4.67,-0.00407731
4.68,0.0076114
4.69,0.0214311
4.7,0.0372469
4.71,0.0548973
4.72,0.0741957
4.73,0.0949325
4.74,0.116878
4.75,0.139784
4.76,0.163389
4.77,0.187418
4.78,0.211588
4.79,0.23561
4.8,0.259196
4.81,0.282056
4.82,0.303906
4.83,0.32447
4.84,0.343485
4.85,0.360702
4.86,0.375887
4.87,0.38883
4.88,0.399342
4.89,0.407258
4.9,0.412444
4.91,0.414789
4.92,0.414218
4.93,0.410683
4.94,0.40417
4.95,0.394694
4.96,0.382306
4.97,0.367085
4.98,0.349142
4.99,0.328618
5,0.30568
5.01,0.280522
5.02,0.253362
5.03,0.22444
5.04,0.194012
5.05,0.162354
5.06,0.12975
