x,y
123.476,39.752
123.505,39.7483
123.534,39.7446
123.563,39.7409
123.591,39.7372
123.62,39.7335
123.649,39.7298
123.677,39.726
123.706,39.7223
123.735,39.7185
123.763,39.7148
123.792,39.711
123.821,39.7072
123.85,39.7034
123.878,39.6996
123.907,39.6958
123.936,39.6919
123.964,39.6881
123.993,39.6843
124.021,39.6804
124.05,39.6766
124.079,39.6727
124.107,39.6688
124.136,39.6649
124.165,39.661
124.193,39.6571
124.222,39.6532
124.25,39.6493
124.279,39.6454
124.308,39.6414
124.336,39.6375
124.365,39.6335
124.393,39.6295
124.422,39.6256
124.45,39.6216
124.479,39.6176
124.507,39.6136
124.536,39.6096
124.565,39.6055
124.593,39.6015
124.622,39.5975
124.65,39.5934
124.679,39.5894
124.707,39.5853
124.736,39.5812
124.764,39.5771
124.793,39.573
124.821,39.5689
124.85,39.5648
124.878,39.5607
124.907,39.5566
124.935,39.5524
124.963,39.5483
124.992,39.5441
125.02,39.54
125.049,39.5358
125.077,39.5316
125.106,39.5274
125.134,39.5232
125.163,39.519
125.191,39.5148
125.219,39.5105
125.248,39.5063
125.276,39.5021
125.305,39.4978
125.333,39.4935
125.361,39.4893
125.39,39.485
125.418,39.4807
125.446,39.4764
125.475,39.4721
125.503,39.4678
125.531,39.4634
125.56,39.4591
125.588,39.4547
125.617,39.4504
125.645,39.446
125.673,39.4417
125.701,39.4373
125.73,39.4329
125.758,39.4285
125.786,39.4241
125.815,39.4196
125.843,39.4152
125.871,39.4108
125.9,39.4063
125.928,39.4019
125.956,39.3974
125.984,39.393
126.013,39.3885
126.041,39.384
126.069,39.3795
126.097,39.375
126.126,39.3705
126.154,39.3659
126.182,39.3614
126.21,39.3569
126.238,39.3523
126.267,39.3477
126.295,39.3432
126.323,39.3386
126.351,39.334
126.379,39.3294
126.408,39.3248
126.436,39.3202
126.464,39.3156
126.492,39.3109
126.52,39.3063
126.549,39.3016
126.577,39.297
126.605,39.2923
126.633,39.2876
126.661,39.283
126.689,39.2783
126.717,39.2736
126.745,39.2688
126.774,39.2641
126.802,39.2594
126.83,39.2547
126.858,39.2499
126.886,39.2451
126.914,39.2404
126.942,39.2356
126.97,39.2308
126.998,39.226
127.026,39.2212
127.054,39.2164
127.082,39.2116
127.11,39.2068
127.139,39.2019
127.167,39.1971
127.195,39.1922
127.223,39.1874
127.251,39.1825
127.279,39.1776
127.307,39.1727
127.335,39.1678
127.363,39.1629
127.391,39.158
127.419,39.1531
127.447,39.1481
127.475,39.1432
127.503,39.1382
127.531,39.1333
127.559,39.1283
127.587,39.1233
127.614,39.1183
127.642,39.1133
127.67,39.1083
127.698,39.1033
127.726,39.0983
127.754,39.0933
127.782,39.0882
127.81,39.0832
127.838,39.0781
127.866,39.073
127.894,39.068
127.922,39.0629
127.95,39.0578
127.977,39.0527
128.005,39.0476
128.033,39.0425
128.061,39.0373
128.089,39.0322
128.117,39.027
128.145,39.0219
128.172,39.0167
128.2,39.0115
128.228,39.0064
128.256,39.0012
128.284,38.996
128.312,38.9908
128.339,38.9855
128.367,38.9803
128.395,38.9751
128.423,38.9698
128.451,38.9646
128.478,38.9593
128.506,38.9541
128.534,38.9488
128.562,38.9435
128.59,38.9382
128.617,38.9329
128.645,38.9276
128.673,38.9222
128.701,38.9169
128.728,38.9116
128.756,38.9062
128.784,38.9009
128.811,38.8955
128.839,38.8901
128.867,38.8847
128.895,38.8793
128.922,38.8739
128.95,38.8685
128.978,38.8631
129.005,38.8577
129.033,38.8522
129.061,38.8468
129.088,38.8413
129.116,38.8359
129.144,38.8304
129.171,38.8249
129.199,38.8194
129.227,38.8139
129.254,38.8084
129.282,38.8029
129.31,38.7974
129.337,38.7918
129.365,38.7863
129.393,38.7808
129.42,38.7752
129.448,38.7696
129.475,38.764
129.503,38.7585
129.531,38.7529
129.558,38.7473
129.586,38.7416
129.613,38.736
129.641,38.7304
129.668,38.7248
129.696,38.7191
129.724,38.7135
129.751,38.7078
129.779,38.7021
129.806,38.6964
129.834,38.6907
129.861,38.685
129.889,38.6793
129.916,38.6736
129.944,38.6679
129.971,38.6622
129.999,38.6564
130.026,38.6507
130.054,38.6449
130.081,38.6391
130.109,38.6333
130.136,38.6276
130.164,38.6218
130.191,38.616
130.219,38.6101
130.246,38.6043
130.274,38.5985
130.301,38.5926
130.329,38.5868
130.356,38.5809
130.383,38.5751
130.411,38.5692
130.438,38.5633
130.466,38.5574
130.493,38.5515
130.52,38.5456
130.548,38.5397
130.575,38.5338
130.603,38.5278
130.63,38.5219
130.657,38.5159
130.685,38.51
130.712,38.504
130.74,38.498
130.767,38.492
130.794,38.486
130.822,38.48
130.849,38.474
130.876,38.468
130.904,38.462
130.931,38.4559
130.958,38.4499
130.986,38.4438
131.013,38.4378
131.04,38.4317
131.068,38.4256
131.095,38.4195
131.122,38.4134
131.149,38.4073
131.177,38.4012
131.204,38.3951
131.231,38.3889
131.259,38.3828
131.286,38.3766
131.313,38.3705
131.34,38.3643
131.368,38.3581
131.395,38.3519
131.422,38.3457
131.449,38.3395
131.476,38.3333
131.504,38.3271
131.531,38.3209
131.558,38.3146
131.585,38.3084
131.613,38.3021
131.64,38.2959
131.667,38.2896
131.694,38.2833
131.721,38.277
131.748,38.2707
131.776,38.2644
131.803,38.2581
131.83,38.2518
131.857,38.2454
131.884,38.2391
131.911,38.2327
131.939,38.2264
131.966,38.22
131.993,38.2136
132.02,38.2072
132.047,38.2009
132.074,38.1944
132.101,38.188
132.128,38.1816
132.156,38.1752
132.183,38.1688
132.21,38.1623
132.237,38.1559
132.264,38.1494
132.291,38.1429
132.318,38.1364
132.345,38.1299
132.372,38.1234
132.399,38.1169
132.426,38.1104
132.453,38.1039
132.48,38.0974
132.507,38.0908
132.534,38.0843
132.561,38.0777
132.589,38.0712
132.616,38.0646
132.643,38.058
132.67,38.0514
132.697,38.0448
132.724,38.0382
132.751,38.0316
132.778,38.025
132.805,38.0183
132.831,38.0117
132.858,38.005
132.885,37.9984
132.912,37.9917
132.939,37.985
132.966,37.9783
132.993,37.9716
133.02,37.9649
133.047,37.9582
133.074,37.9515
133.101,37.9448
133.128,37.938
133.155,37.9313
133.182,37.9245
133.209,37.9178
133.236,37.911
133.262,37.9042
133.289,37.8974
133.316,37.8906
133.343,37.8838
133.37,37.877
133.397,37.8702
133.424,37.8634
133.451,37.8565
133.477,37.8497
133.504,37.8428
133.531,37.836
133.558,37.8291
133.585,37.8222
133.612,37.8153
133.638,37.8084
133.665,37.8015
133.692,37.7946
133.719,37.7877
133.746,37.7807
133.773,37.7738
133.799,37.7668
133.826,37.7599
133.853,37.7529
133.88,37.7459
133.906,37.7389
133.933,37.7319
133.96,37.7249
133.987,37.7179
134.014,37.7109
134.04,37.7039
134.067,37.6969
134.094,37.6898
134.121,37.6828
134.147,37.6757
134.174,37.6686
134.201,37.6615
134.227,37.6545
134.254,37.6474
134.281,37.6403
134.308,37.6331
134.334,37.626
134.361,37.6189
134.388,37.6118
134.414,37.6046
134.441,37.5975
134.468,37.5903
134.494,37.5831
134.521,37.5759
134.548,37.5688
134.574,37.5616
134.601,37.5543
134.628,37.5471
134.654,37.5399
134.681,37.5327
134.708,37.5254
134.734,37.5182
134.761,37.5109
134.787,37.5037
134.814,37.4964
134.841,37.4891
134.867,37.4818
134.894,37.4745
134.92,37.4672
134.947,37.4599
134.974,37.4526
135,37.4452
135.027,37.4379
135.053,37.4306
135.08,37.4232
135.106,37.4158
135.133,37.4085
135.159,37.4011
135.186,37.3937
135.213,37.3863
135.239,37.3789
135.266,37.3715
135.292,37.364
135.319,37.3566
135.345,37.3492
135.372,37.3417
135.398,37.3342
135.425,37.3268
135.451,37.3193
135.478,37.3118
135.504,37.3043
135.531,37.2968
135.557,37.2893
135.584,37.2818
135.61,37.2743
135.637,37.2667
135.663,37.2592
135.689,37.2516
135.716,37.2441
135.742,37.2365
135.769,37.2289
135.795,37.2213
135.822,37.2137
135.848,37.2061
135.874,37.1985
135.901,37.1909
135.927,37.1833
135.954,37.1757
135.98,37.168
136.006,37.1604
136.033,37.1527
136.059,37.145
136.086,37.1373
136.112,37.1297
136.138,37.122
136.165,37.1143
136.191,37.1065
136.217,37.0988
136.244,37.0911
136.27,37.0834
136.296,37.0756
136.323,37.0679
136.349,37.0601
136.375,37.0523
136.402,37.0446
136.428,37.0368
136.454,37.029
136.481,37.0212
136.507,37.0134
136.533,37.0055
136.56,36.9977
136.586,36.9899
136.612,36.982
136.638,36.9742
136.665,36.9663
136.691,36.9584
136.717,36.9506
136.743,36.9427
136.77,36.9348
136.796,36.9269
136.822,36.919
136.848,36.911
136.875,36.9031
136.901,36.8952
136.927,36.8872
136.953,36.8793
136.98,36.8713
137.006,36.8633
137.032,36.8554
137.058,36.8474
137.084,36.8394
137.111,36.8314
137.137,36.8234
137.163,36.8153
137.189,36.8073
137.215,36.7993
137.241,36.7912
137.268,36.7832
137.294,36.7751
137.32,36.767
137.346,36.759
137.372,36.7509
137.398,36.7428
137.424,36.7347
137.451,36.7266
137.477,36.7184
137.503,36.7103
137.529,36.7022
137.555,36.694
137.581,36.6859
137.607,36.6777
137.633,36.6695
137.659,36.6614
137.686,36.6532
137.712,36.645
137.738,36.6368
137.764,36.6286
137.79,36.6203
137.816,36.6121
137.842,36.6039
137.868,36.5956
137.894,36.5874
137.92,36.5791
137.946,36.5708
137.972,36.5626
137.998,36.5543
138.024,36.546
138.05,36.5377
138.076,36.5294
138.102,36.521
138.128,36.5127
138.154,36.5044
138.18,36.496
138.206,36.4877
138.232,36.4793
138.258,36.4709
138.284,36.4626
138.31,36.4542
138.336,36.4458
138.362,36.4374
138.388,36.429
138.414,36.4205
138.44,36.4121
138.466,36.4037
138.492,36.3952
138.518,36.3868
138.544,36.3783
138.57,36.3699
138.596,36.3614
138.621,36.3529
138.647,36.3444
138.673,36.3359
138.699,36.3274
138.725,36.3189
138.751,36.3103
138.777,36.3018
138.803,36.2933
138.829,36.2847
138.854,36.2761
138.88,36.2676
138.906,36.259
138.932,36.2504
138.958,36.2418
138.984,36.2332
139.01,36.2246
139.035,36.216
139.061,36.2074
139.087,36.1987
139.113,36.1901
139.139,36.1814
139.165,36.1728
139.19,36.1641
139.216,36.1554
139.242,36.1468
139.268,36.1381
139.294,36.1294
139.319,36.1207
139.345,36.1119
139.371,36.1032
139.397,36.0945
139.422,36.0857
139.448,36.077
139.474,36.0682
139.5,36.0595
139.525,36.0507
139.551,36.0419
139.577,36.0331
139.603,36.0243
139.628,36.0155
139.654,36.0067
139.68,35.9979
139.706,35.9891
139.731,35.9802
139.757,35.9714
139.783,35.9625
139.808,35.9536
139.834,35.9448
139.86,35.9359
139.885,35.927
139.911,35.9181
139.937,35.9092
139.963,35.9003
139.988,35.8914
140.014,35.8824
140.04,35.8735
140.065,35.8646
140.091,35.8556
140.116,35.8466
140.142,35.8377
140.168,35.8287
140.193,35.8197
140.219,35.8107
140.245,35.8017
140.27,35.7927
140.296,35.7837
140.321,35.7746
140.347,35.7656
140.373,35.7566
140.398,35.7475
140.424,35.7385
140.449,35.7294
140.475,35.7203
140.501,35.7112
140.526,35.7021
140.552,35.693
140.577,35.6839
140.603,35.6748
140.628,35.6657
140.654,35.6565
140.679,35.6474
140.705,35.6383
140.73,35.6291
140.756,35.6199
140.782,35.6108
140.807,35.6016
140.833,35.5924
140.858,35.5832
140.884,35.574
140.909,35.5648
140.935,35.5555
140.96,35.5463
140.986,35.5371
141.011,35.5278
141.037,35.5186
141.062,35.5093
141.087,35.5
141.113,35.4907
141.138,35.4815
141.164,35.4722
141.189,35.4629
141.215,35.4535
141.24,35.4442
141.266,35.4349
141.291,35.4256
141.316,35.4162
141.342,35.4069
141.367,35.3975
141.393,35.3881
141.418,35.3787
141.444,35.3694
141.469,35.36
141.494,35.3506
141.52,35.3412
141.545,35.3317
141.57,35.3223
141.596,35.3129
141.621,35.3034
141.647,35.294
141.672,35.2845
141.697,35.2751
141.723,35.2656
141.748,35.2561
141.773,35.2466
141.799,35.2371
141.824,35.2276
141.849,35.2181
141.875,35.2086
141.9,35.199
141.925,35.1895
141.951,35.1799
141.976,35.1704
142.001,35.1608
142.027,35.1513
142.052,35.1417
142.077,35.1321
142.102,35.1225
142.128,35.1129
142.153,35.1033
142.178,35.0937
142.204,35.084
142.229,35.0744
142.254,35.0647
142.279,35.0551
142.305,35.0454
142.33,35.0358
142.355,35.0261
142.38,35.0164
142.405,35.0067
142.431,34.997
142.456,34.9873
142.481,34.9776
142.506,34.9679
142.532,34.9581
142.557,34.9484
142.582,34.9386
142.607,34.9289
142.632,34.9191
142.658,34.9093
142.683,34.8996
142.708,34.8898
142.733,34.88
142.758,34.8702
142.783,34.8604
142.809,34.8505
142.834,34.8407
142.859,34.8309
142.884,34.821
142.909,34.8112
142.934,34.8013
142.959,34.7914
142.985,34.7816
143.01,34.7717
143.035,34.7618
143.06,34.7519
143.085,34.742
143.11,34.732
143.135,34.7221
143.16,34.7122
143.185,34.7022
143.21,34.6923
143.236,34.6823
143.261,34.6724
143.286,34.6624
143.311,34.6524
143.336,34.6424
143.361,34.6324
143.386,34.6224
143.411,34.6124
143.436,34.6024
143.461,34.5924
143.486,34.5823
143.511,34.5723
143.536,34.5622
143.561,34.5522
143.586,34.5421
143.611,34.532
143.636,34.5219
143.661,34.5118
143.686,34.5017
143.711,34.4916
143.736,34.4815
143.761,34.4714
143.786,34.4612
143.811,34.4511
143.836,34.441
143.861,34.4308
143.886,34.4206
143.911,34.4105
143.936,34.4003
143.961,34.3901
143.986,34.3799
144.011,34.3697
144.036,34.3595
144.061,34.3492
144.086,34.339
144.11,34.3288
144.135,34.3185
144.16,34.3083
144.185,34.298
144.21,34.2878
144.235,34.2775
144.26,34.2672
144.285,34.2569
144.31,34.2466
144.335,34.2363
144.359,34.226
144.384,34.2156
144.409,34.2053
144.434,34.195
144.459,34.1846
144.484,34.1743
144.509,34.1639
144.533,34.1535
144.558,34.1432
144.583,34.1328
144.608,34.1224
144.633,34.112
144.658,34.1015
144.682,34.0911
144.707,34.0807
144.732,34.0703
144.757,34.0598
144.782,34.0494
144.807,34.0389
144.831,34.0284
144.856,34.018
144.881,34.0075
144.906,33.997
144.93,33.9865
144.955,33.976
144.98,33.9655
145.005,33.9549
145.029,33.9444
145.054,33.9339
145.079,33.9233
145.104,33.9128
145.128,33.9022
145.153,33.8916
145.178,33.8811
145.203,33.8705
145.227,33.8599
145.252,33.8493
145.277,33.8387
145.302,33.8281
145.326,33.8174
145.351,33.8068
145.376,33.7962
145.4,33.7855
145.425,33.7748
145.45,33.7642
145.474,33.7535
145.499,33.7428
145.524,33.7321
145.548,33.7214
145.573,33.7107
145.598,33.7
145.622,33.6893
145.647,33.6786
145.672,33.6678
145.696,33.6571
145.721,33.6463
145.746,33.6356
145.77,33.6248
145.795,33.614
145.819,33.6033
145.844,33.5925
145.869,33.5817
145.893,33.5709
145.918,33.56
145.942,33.5492
145.967,33.5384
145.992,33.5276
146.016,33.5167
146.041,33.5059
146.065,33.495
146.09,33.4841
146.114,33.4732
146.139,33.4624
146.164,33.4515
146.188,33.4406
146.213,33.4297
146.237,33.4187
146.262,33.4078
146.286,33.3969
146.311,33.3859
146.335,33.375
146.36,33.364
146.384,33.3531
146.409,33.3421
146.433,33.3311
146.458,33.3201
146.482,33.3091
146.507,33.2981
146.531,33.2871
146.556,33.2761
146.58,33.2651
146.605,33.254
146.629,33.243
146.654,33.2319
146.678,33.2209
146.703,33.2098
146.727,33.1987
146.752,33.1877
146.776,33.1766
146.8,33.1655
146.825,33.1544
146.849,33.1433
146.874,33.1321
146.898,33.121
146.923,33.1099
146.947,33.0987
146.971,33.0876
146.996,33.0764
147.02,33.0653
147.045,33.0541
147.069,33.0429
147.093,33.0317
147.118,33.0205
147.142,33.0093
147.167,32.9981
147.191,32.9869
147.215,32.9756
147.24,32.9644
147.264,32.9532
147.288,32.9419
147.313,32.9306
147.337,32.9194
147.361,32.9081
147.386,32.8968
147.41,32.8855
147.434,32.8742
147.459,32.8629
147.483,32.8516
147.507,32.8403
147.532,32.8289
147.556,32.8176
147.58,32.8063
147.605,32.7949
147.629,32.7835
147.653,32.7722
147.677,32.7608
147.702,32.7494
147.726,32.738
147.75,32.7266
147.775,32.7152
147.799,32.7038
147.823,32.6924
147.847,32.6809
147.872,32.6695
147.896,32.658
147.92,32.6466
147.944,32.6351
147.968,32.6237
147.993,32.6122
148.017,32.6007
148.041,32.5892
148.065,32.5777
148.09,32.5662
148.114,32.5547
148.138,32.5431
148.162,32.5316
148.186,32.5201
148.211,32.5085
148.235,32.497
148.259,32.4854
148.283,32.4738
148.307,32.4623
148.331,32.4507
148.356,32.4391
148.38,32.4275
148.404,32.4159
148.428,32.4042
148.452,32.3926
148.476,32.381
148.5,32.3693
148.525,32.3577
148.549,32.346
148.573,32.3344
148.597,32.3227
148.621,32.311
148.645,32.2993
148.669,32.2876
148.693,32.2759
148.718,32.2642
148.742,32.2525
148.766,32.2408
148.79,32.2291
148.814,32.2173
148.838,32.2056
148.862,32.1938
148.886,32.182
148.91,32.1703
148.934,32.1585
148.958,32.1467
148.982,32.1349
149.006,32.1231
149.03,32.1113
149.054,32.0995
149.078,32.0876
149.103,32.0758
149.127,32.064
149.151,32.0521
149.175,32.0403
149.199,32.0284
149.223,32.0165
149.247,32.0047
149.271,31.9928
149.295,31.9809
149.319,31.969
149.343,31.9571
149.367,31.9451
149.391,31.9332
149.414,31.9213
149.438,31.9093
149.462,31.8974
149.486,31.8854
149.51,31.8735
149.534,31.8615
149.558,31.8495
149.582,31.8375
149.606,31.8255
149.63,31.8135
149.654,31.8015
149.678,31.7895
149.702,31.7775
149.726,31.7655
149.75,31.7534
149.774,31.7414
149.797,31.7293
149.821,31.7172
149.845,31.7052
149.869,31.6931
149.893,31.681
149.917,31.6689
149.941,31.6568
149.965,31.6447
149.989,31.6326
150.012,31.6205
150.036,31.6083
150.06,31.5962
150.084,31.584
150.108,31.5719
150.132,31.5597
150.156,31.5476
150.179,31.5354
150.203,31.5232
150.227,31.511
150.251,31.4988
150.275,31.4866
150.299,31.4744
150.322,31.4621
150.346,31.4499
150.37,31.4377
150.394,31.4254
150.418,31.4132
150.441,31.4009
150.465,31.3886
150.489,31.3764
150.513,31.3641
150.536,31.3518
150.56,31.3395
150.584,31.3272
150.608,31.3149
150.631,31.3025
150.655,31.2902
150.679,31.2779
150.703,31.2655
150.726,31.2532
150.75,31.2408
150.774,31.2284
150.798,31.2161
150.821,31.2037
150.845,31.1913
150.869,31.1789
150.893,31.1665
150.916,31.1541
150.94,31.1417
150.964,31.1292
150.987,31.1168
151.011,31.1043
151.035,31.0919
151.058,31.0794
151.082,31.067
151.106,31.0545
151.129,31.042
151.153,31.0295
151.177,31.017
151.2,31.0045
151.224,30.992
151.248,30.9795
151.271,30.967
151.295,30.9544
151.319,30.9419
151.342,30.9293
151.366,30.9168
151.389,30.9042
151.413,30.8916
151.437,30.8791
151.46,30.8665
151.484,30.8539
151.507,30.8413
151.531,30.8287
151.555,30.816
151.578,30.8034
151.602,30.7908
151.625,30.7781
151.649,30.7655
151.673,30.7528
151.696,30.7402
151.72,30.7275
151.743,30.7148
151.767,30.7021
151.79,30.6894
151.814,30.6767
151.837,30.664
151.861,30.6513
151.885,30.6386
151.908,30.6259
151.932,30.6131
151.955,30.6004
151.979,30.5876
152.002,30.5749
152.026,30.5621
152.049,30.5493
152.073,30.5365
152.096,30.5237
152.12,30.5109
152.143,30.4981
152.167,30.4853
152.19,30.4725
152.214,30.4597
152.237,30.4468
152.26,30.434
152.284,30.4211
152.307,30.4083
152.331,30.3954
152.354,30.3825
152.378,30.3697
152.401,30.3568
152.425,30.3439
152.448,30.331
152.471,30.3181
152.495,30.3051
152.518,30.2922
152.542,30.2793
152.565,30.2663
152.589,30.2534
152.612,30.2404
152.635,30.2275
152.659,30.2145
152.682,30.2015
152.706,30.1885
152.729,30.1755
152.752,30.1625
152.776,30.1495
152.799,30.1365
152.822,30.1235
152.846,30.1104
152.869,30.0974
152.892,30.0844
152.916,30.0713
152.939,30.0582
152.962,30.0452
152.986,30.0321
153.009,30.019
153.032,30.0059
153.056,29.9928
153.079,29.9797
153.102,29.9666
153.126,29.9535
153.149,29.9404
153.172,29.9272
153.196,29.9141
153.219,29.9009
153.242,29.8878
153.266,29.8746
153.289,29.8614
153.312,29.8483
153.335,29.8351
153.359,29.8219
153.382,29.8087
153.405,29.7955
153.428,29.7822
153.452,29.769
153.475,29.7558
153.498,29.7425
153.521,29.7293
153.545,29.716
153.568,29.7028
153.591,29.6895
153.614,29.6762
153.638,29.6629
153.661,29.6496
153.684,29.6363
153.707,29.623
153.73,29.6097
153.754,29.5964
153.777,29.5831
153.8,29.5697
153.823,29.5564
153.846,29.543
153.87,29.5297
153.893,29.5163
153.916,29.5029
153.939,29.4896
153.962,29.4762
153.985,29.4628
154.009,29.4494
154.032,29.436
154.055,29.4225
154.078,29.4091
154.101,29.3957
154.124,29.3822
154.147,29.3688
154.17,29.3553
154.194,29.3419
154.217,29.3284
154.24,29.3149
154.263,29.3014
154.286,29.288
154.309,29.2745
154.332,29.2609
154.355,29.2474
154.378,29.2339
154.402,29.2204
154.425,29.2068
154.448,29.1933
154.471,29.1797
154.494,29.1662
154.517,29.1526
154.54,29.139
154.563,29.1255
154.586,29.1119
154.609,29.0983
154.632,29.0847
154.655,29.0711
154.678,29.0574
154.701,29.0438
154.724,29.0302
154.747,29.0166
154.77,29.0029
154.793,28.9892
154.816,28.9756
154.839,28.9619
154.862,28.9482
154.885,28.9346
154.908,28.9209
154.931,28.9072
154.954,28.8935
154.977,28.8797
155,28.866
155.023,28.8523
155.046,28.8386
155.069,28.8248
155.092,28.8111
155.115,28.7973
155.138,28.7835
155.161,28.7698
155.184,28.756
155.207,28.7422
155.23,28.7284
155.253,28.7146
155.276,28.7008
155.299,28.687
155.321,28.6732
155.344,28.6593
155.367,28.6455
155.39,28.6316
155.413,28.6178
155.436,28.6039
155.459,28.5901
155.482,28.5762
155.505,28.5623
155.528,28.5484
155.55,28.5345
155.573,28.5206
155.596,28.5067
155.619,28.4928
155.642,28.4789
155.665,28.4649
155.688,28.451
155.71,28.437
155.733,28.4231
155.756,28.4091
155.779,28.3951
155.802,28.3812
155.825,28.3672
155.848,28.3532
155.87,28.3392
155.893,28.3252
155.916,28.3112
155.939,28.2971
155.962,28.2831
155.984,28.2691
156.007,28.255
156.03,28.241
156.053,28.2269
156.076,28.2129
156.098,28.1988
156.121,28.1847
156.144,28.1706
156.167,28.1565
156.189,28.1424
156.212,28.1283
156.235,28.1142
156.258,28.1001
156.28,28.086
156.303,28.0718
156.326,28.0577
156.349,28.0435
156.371,28.0294
156.394,28.0152
156.417,28.001
156.44,27.9868
156.462,27.9726
156.485,27.9585
156.508,27.9442
156.53,27.93
156.553,27.9158
156.576,27.9016
156.598,27.8874
156.621,27.8731
156.644,27.8589
156.667,27.8446
156.689,27.8304
156.712,27.8161
156.735,27.8018
156.757,27.7875
156.78,27.7732
156.803,27.7589
156.825,27.7446
156.848,27.7303
156.87,27.716
156.893,27.7017
156.916,27.6873
156.938,27.673
156.961,27.6587
156.984,27.6443
157.006,27.6299
157.029,27.6156
157.051,27.6012
157.074,27.5868
157.097,27.5724
157.119,27.558
157.142,27.5436
157.164,27.5292
157.187,27.5148
157.21,27.5003
157.232,27.4859
157.255,27.4715
157.277,27.457
157.3,27.4426
157.322,27.4281
157.345,27.4136
157.368,27.3991
157.39,27.3847
157.413,27.3702
157.435,27.3557
157.458,27.3412
157.48,27.3266
157.503,27.3121
157.525,27.2976
157.548,27.2831
157.57,27.2685
157.593,27.254
157.615,27.2394
157.638,27.2248
157.66,27.2103
157.683,27.1957
157.705,27.1811
157.728,27.1665
157.75,27.1519
157.773,27.1373
157.795,27.1227
157.818,27.1081
157.84,27.0934
157.863,27.0788
157.885,27.0642
157.908,27.0495
157.93,27.0348
157.953,27.0202
157.975,27.0055
157.997,26.9908
158.02,26.9761
158.042,26.9614
158.065,26.9467
158.087,26.932
158.11,26.9173
158.132,26.9026
158.154,26.8879
158.177,26.8731
158.199,26.8584
158.222,26.8436
158.244,26.8289
158.266,26.8141
158.289,26.7993
158.311,26.7846
158.334,26.7698
158.356,26.755
158.378,26.7402
158.401,26.7254
158.423,26.7105
158.445,26.6957
158.468,26.6809
158.49,26.6661
158.513,26.6512
158.535,26.6364
158.557,26.6215
158.58,26.6066
158.602,26.5918
158.624,26.5769
158.647,26.562
158.669,26.5471
158.691,26.5322
158.713,26.5173
158.736,26.5024
158.758,26.4874
158.78,26.4725
158.803,26.4576
158.825,26.4426
158.847,26.4277
158.87,26.4127
158.892,26.3978
158.914,26.3828
158.936,26.3678
158.959,26.3528
158.981,26.3378
159.003,26.3228
159.025,26.3078
159.048,26.2928
159.07,26.2778
159.092,26.2627
159.114,26.2477
159.137,26.2327
159.159,26.2176
159.181,26.2026
159.203,26.1875
159.226,26.1724
159.248,26.1573
159.27,26.1423
159.292,26.1272
159.314,26.1121
159.337,26.0969
159.359,26.0818
159.381,26.0667
159.403,26.0516
159.425,26.0364
159.448,26.0213
159.47,26.0062
159.492,25.991
159.514,25.9758
159.536,25.9607
159.558,25.9455
159.581,25.9303
159.603,25.9151
159.625,25.8999
159.647,25.8847
159.669,25.8695
159.691,25.8543
159.713,25.839
159.736,25.8238
159.758,25.8085
159.78,25.7933
159.802,25.778
159.824,25.7628
159.846,25.7475
159.868,25.7322
159.89,25.7169
159.912,25.7017
159.935,25.6864
159.957,25.671
159.979,25.6557
160.001,25.6404
160.023,25.6251
160.045,25.6098
160.067,25.5944
160.089,25.5791
160.111,25.5637
160.133,25.5483
160.155,25.533
160.177,25.5176
160.199,25.5022
160.221,25.4868
160.243,25.4714
160.266,25.456
160.288,25.4406
160.31,25.4252
160.332,25.4098
160.354,25.3943
160.376,25.3789
160.398,25.3634
160.42,25.348
160.442,25.3325
160.464,25.3171
160.486,25.3016
160.508,25.2861
160.53,25.2706
160.552,25.2551
160.574,25.2396
160.596,25.2241
160.618,25.2086
160.64,25.1931
160.661,25.1775
160.683,25.162
160.705,25.1464
160.727,25.1309
160.749,25.1153
160.771,25.0998
160.793,25.0842
160.815,25.0686
160.837,25.053
160.859,25.0374
160.881,25.0218
160.903,25.0062
160.925,24.9906
160.947,24.975
160.969,24.9594
160.99,24.9437
161.012,24.9281
161.034,24.9124
161.056,24.8968
161.078,24.8811
161.1,24.8654
161.122,24.8497
161.144,24.8341
161.166,24.8184
161.187,24.8027
161.209,24.787
161.231,24.7713
161.253,24.7555
161.275,24.7398
161.297,24.7241
161.319,24.7083
161.34,24.6926
161.362,24.6768
161.384,24.6611
161.406,24.6453
161.428,24.6295
161.45,24.6137
161.471,24.5979
161.493,24.5821
161.515,24.5663
161.537,24.5505
161.559,24.5347
161.58,24.5189
161.602,24.5031
161.624,24.4872
161.646,24.4714
161.668,24.4555
161.689,24.4397
161.711,24.4238
161.733,24.4079
161.755,24.392
161.776,24.3762
161.798,24.3603
161.82,24.3444
161.842,24.3284
161.863,24.3125
161.885,24.2966
161.907,24.2807
161.929,24.2647
161.95,24.2488
161.972,24.2329
161.994,24.2169
162.016,24.2009
162.037,24.185
162.059,24.169
162.081,24.153
162.102,24.137
162.124,24.121
162.146,24.105
162.168,24.089
162.189,24.073
162.211,24.0569
162.233,24.0409
162.254,24.0249
162.276,24.0088
162.298,23.9928
162.319,23.9767
162.341,23.9606
162.363,23.9446
162.384,23.9285
162.406,23.9124
162.428,23.8963
162.449,23.8802
162.471,23.8641
162.493,23.848
162.514,23.8319
162.536,23.8157
162.557,23.7996
162.579,23.7834
162.601,23.7673
162.622,23.7511
162.644,23.735
162.665,23.7188
162.687,23.7026
162.709,23.6864
162.73,23.6702
